Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Mode,Payment Method,Sales Representative
ORD-104039,2022-01-18,2022-01-22,CU-11368,Lisa Harris,Consumer,United States,Washington,Spokane,West,PR-0041,Office Supplies,Storage,Storage Box Set,26.39,1,0.0,12.34,Standard Class,Credit Card,Liam O'Connor
ORD-106321,2022-05-21,2022-05-25,CU-10506,Brian Martin,Corporate,United States,Tennessee,Nashville,South,PR-0018,Technology,Copiers,ScanPro Duo,2309.21,3,0.05,361.62,Standard Class,PayPal,Carlos Mendes
ORD-109580,2022-03-02,2022-03-04,CU-11337,Mark King,Consumer,United States,California,San Diego,West,PR-0015,Technology,Accessories,Bluetooth Speaker,2052.0,6,0.1,328.85,Second Class,Cash on Delivery,Liam O'Connor
ORD-105580,2022-05-12,2022-05-14,CU-11542,Joseph Thompson,Consumer,United States,Tennessee,Memphis,South,PR-0023,Furniture,Tables,Conference Table Oak,508.84,2,0.1,130.16,Standard Class,Debit Card,Maria Silva
ORD-110792,2025-04-18,2025-04-22,CU-10723,Thomas Brown,Home Office,United States,California,San Diego,West,PR-0011,Technology,Accessories,Wireless Mouse,1216.96,4,0.0,303.92,Standard Class,Bank Transfer,Sofia Rossi
ORD-105618,2023-08-01,2023-08-02,CU-12198,Karen Martin,Corporate,United States,Oregon,Eugene,West,PR-0044,Office Supplies,Art,Marker Set,,1,0.0,15.85,Second Class,PayPal,Daniel Kim
ORD-108539,2022-09-19,2022-09-23,CU-11778,Andrew Young,Consumer,United States,Washington,Spokane,West,PR-0010,Technology,Computers,WorkStation Elite,323.48,2,0.15,40.26,Second Class,PayPal,Priya Nair
ORD-102268,2022-10-08,2022-10-15,CU-11015,John Jackson,Consumer,United States,California,San Francisco,West,PR-0007,Technology,Computers,AirLight 13,2643.96,4,0.0,560.03,First Class,Credit Card,Maria Silva
ORD-107808,2022-02-09,2022-02-12,CU-10819,Betty Hill,Consumer,United States,New Jersey,Jersey City,East,PR-0015,Technology,Accessories,Bluetooth Speaker,494.96,1,0.1,67.94,Standard Class,Credit Card,Grace Okafor
ORD-102277,2025-12-10,2025-12-14,CU-10280,Melissa Hernandez,Consumer,United States,California,Los Angeles,West,PR-0020,Furniture,Chairs,MeshBack Office Chair,237.12,2,0.0,75.29,Standard Class,Bank Transfer,Priya Nair
ORD-104640,2025-01-01,2025-01-04,CU-10800,Lisa Martin,Corporate,United States,Oregon,Eugene,West,PR-0015,Technology,Accessories,Bluetooth Speaker,3299.82,3,0.0,574.45,Standard Class,Cash on Delivery,Liam O'Connor
ORD-104079,2024-09-12,2024-09-13,CU-11499,Daniel Moore,Corporate,United States,New Jersey,Jersey City,East,PR-0021,Furniture,Chairs,Executive Leather Chair,1578.56,2,0.0,499.36,First Class,PayPal,Priya Nair
ORD-108731,2022-10-04,2022-10-05,CU-10910,Dorothy Sanchez,Consumer,United States,New York,Albany,East,PR-0026,Furniture,Tables,Glass Office Desk,2352.21,3,0.0,644.31,Standard Class,Credit Card,Priya Nair
ORD-104456,2024-01-31,2024-02-06,CU-11107,Margaret Allen,Home Office,United States,California,Los Angeles,West,PR-0028,Furniture,Bookcases,Corner Bookshelf,291.1,2,0.1,71.63,Second Class,PayPal,Maria Silva
ORD-105106,2022-02-17,2022-02-18,CU-10331,Susan Clark,Consumer,United States,Massachusetts,Worcester,East,PR-0005,Technology,Phones,Aria Smartphone,7905.76,5,0.05,1597.7,Second Class,Bank Transfer,Ethan Wu
ORD-107935,2022-02-04,2022-02-07,CU-10810,Mark Clark,Consumer,United States,Illinois,Chicago,Central,PR-0006,Technology,Computers,ProBook 15,5288.56,8,0.15,284.91,First Class,PayPal,Nina Petrova
ORD-102785,2025-11-29,2025-12-02,CU-11419,Amanda Martinez,Corporate,United States,Illinois,Chicago,Central,PR-0014,Technology,Accessories,Laptop Stand,535.52,3,0.1,60.37,Second Class,PayPal,Maria Silva
ORD-105539,2023-12-27,2023-12-30,CU-11081,Amanda Jones,Home Office,United States,Massachusetts,Worcester,East,PR-0016,Technology,Copiers,OfficeCopier 4000,7842.05,5,0.0,1661.41,Standard Class,Cash on Delivery,Carlos Mendes
ORD-102257,2024-10-25,2024-10-31,CU-11502,Sandra Torres,Consumer,United States,Massachusetts,Boston,East,PR-0030,Furniture,Furnishings,Desk Lamp LED,1965.15,2,0.05,685.75,Standard Class,Debit Card,Liam O'Connor
ORD-110929,2022-01-26,2022-02-02,CU-11760,Kenneth Clark,Consumer,United States,New Jersey,Newark,East,PR-0043,Office Supplies,Storage,File Sorter,118.03,1,0.0,63.3,Second Class,Debit Card,Alex Turner
ORD-110753,2025-07-26,2025-07-27,CU-11614,William Martin,Corporate,United States,Ohio,Columbus,Central,PR-0047,Office Supplies,Labels,Address Label Pack,297.25,3,0.15,94.21,Standard Class,Cash on Delivery,Priya Nair
ORD-106892,2022-01-14,2022-01-17,CU-10850,Joseph Perez,Consumer,United States,Ohio,Columbus,Central,PR-0040,Office Supplies,Binders,Presentation Binder,174.54,5,0.4,5.56,Standard Class,PayPal,Liam O'Connor
ORD-109058,2023-01-28,2023-02-02,CU-11878,Brian Smith,Consumer,United States,Texas,Houston,Central,PR-0047,Office Supplies,Labels,Address Label Pack,418.16,4,0.0,193.85,Standard Class,Cash on Delivery,Sofia Rossi
ORD-109403,2025-10-18,2025-10-23,CU-10504,Charles Lewis,Consumer,United States,Florida,Orlando,South,PR-0014,Technology,Accessories,Laptop Stand,,1,0.05,261.76,Standard Class,Cash on Delivery,Priya Nair
ORD-104436,2023-03-06,2023-03-13,CU-10273,Karen Jackson,Corporate,United States,Nevada,Reno,West,PR-0002,Technology,Phones,NovaPhone S8,3326.56,3,0.1,649.56,Standard Class,Debit Card,Nina Petrova
ORD-102928,2023-03-23,2023-03-25,CU-11426,Nancy Garcia,Corporate,United States,Oregon,Portland,West,PR-0024,Furniture,Tables,Standing Desk Pro,2064.22,2,0.05,553.01,Second Class,Bank Transfer,Grace Okafor
ORD-102341,2025-01-14,2025-01-15,CU-11535,Margaret Anderson,Corporate,United States,California,San Diego,West,PR-0019,Furniture,Chairs,ErgoChair Deluxe,645.3,3,0.15,123.39,Standard Class,Bank Transfer,Nina Petrova
ORD-109940,2022-03-27,2022-04-02,CU-11939,Patricia Martinez,Corporate,United States,Massachusetts,Worcester,East,PR-0005,Technology,Phones,Aria Smartphone,1398.44,2,0.05,225.14,Standard Class,Bank Transfer,Maria Silva
ORD-102105,2023-10-01,2023-10-05,CU-10157,Melissa Wright,Consumer,United States,Oregon,Portland,West,PR-0025,Furniture,Tables,Round Meeting Table,2295.62,2,0.0,770.41,First Class,Bank Transfer,Ethan Wu
ORD-110120,2023-08-22,2023-08-28,CU-10153,Kevin Young,Consumer,United States,Ohio,Columbus,Central,PR-0028,Furniture,Bookcases,Corner Bookshelf,1066.62,1,0.0,319.03,Standard Class,Credit Card,Nina Petrova
ORD-105409,2023-08-25,2023-09-01,CU-10575,Daniel Perez,Consumer,United States,Ohio,Columbus,Central,PR-0039,Office Supplies,Binders,Report Cover Binder,95.44,1,0.0,41.11,Second Class,Bank Transfer,Carlos Mendes
ORD-105776,2024-09-23,2024-09-25,CU-10656,William Wright,Corporate,United States,Oregon,Eugene,West,PR-0014,Technology,Accessories,Laptop Stand,6280.56,6,0.0,1662.63,Second Class,Bank Transfer,Liam O'Connor
ORD-104856,2023-12-20,2023-12-22,CU-10455,Emily Jackson,Consumer,United States,Oregon,Portland,West,PR-0023,Furniture,Tables,Conference Table Oak,529.3,5,0.0,159.55,First Class,Debit Card,Liam O'Connor
ORD-104272,2022-06-03,2022-06-04,CU-10318,Sarah Lewis,Consumer,United States,Florida,Tampa,South,PR-0017,Technology,Copiers,PrintMaster 200,3491.8,2,0.0,1231.36,Standard Class,Credit Card,Liam O'Connor
ORD-109513,2023-05-18,2023-05-23,CU-11328,Elizabeth Robinson,Consumer,United States,Washington,Spokane,West,PR-0003,Technology,Phones,ZenPhone Lite,1752.27,1,0.0,481.2,Second Class,Bank Transfer,Daniel Kim
ORD-105212,2023-12-06,2023-12-10,CU-10254,John Ramirez,Consumer,United States,New Jersey,Newark,East,PR-0017,Technology,Copiers,PrintMaster 200,8923.55,6,0.1,1464.63,Second Class,Credit Card,Liam O'Connor
ORD-103826,2022-02-27,2022-03-04,CU-11883,William Moore,Consumer,United States,Massachusetts,Boston,East,PR-0036,Office Supplies,Paper,Sticky Notes Set,57.58,2,0.15,20.28,Standard Class,Debit Card,Priya Nair
ORD-105767,2022-05-22,2022-05-28,CU-12038,Amanda Thompson,Home Office,United States,Oregon,Eugene,West,PR-0009,Technology,Computers,UltraSlim Laptop,813.24,3,0.1,202.09,Standard Class,Debit Card,Sofia Rossi
ORD-102631,2024-10-02,2024-10-05,CU-10254,John Ramirez,Consumer,United States,Michigan,Detroit,Central,PR-0038,Office Supplies,Binders,3-Ring Binder,200.55,3,0.05,96.87,Standard Class,PayPal,Liam O'Connor
ORD-105935,2022-10-20,2022-10-24,CU-12171,Emily Lee,Consumer,United States,Florida,Orlando,South,PR-0028,Furniture,Bookcases,Corner Bookshelf,1257.27,3,0.0,496.43,Second Class,Cash on Delivery,Maria Silva
ORD-108581,2024-04-11,2024-04-13,CU-10232,Matthew Williams,Corporate,United States,Oregon,Eugene,West,PR-0038,Office Supplies,Binders,3-Ring Binder,36.17,1,0.15,13.12,Second Class,Credit Card,Carlos Mendes
ORD-106248,2023-01-14,2023-01-21,CU-10693,Ashley Flores,Consumer,United States,Illinois,Chicago,Central,PR-0032,Furniture,Furnishings,Wall Clock,610.23,1,0.0,178.92,First Class,Debit Card,Liam O'Connor
ORD-107131,2024-05-31,2024-06-04,CU-10260,Kevin Davis,Consumer,United States,Texas,Austin,Central,PR-0031,Furniture,Furnishings,Office Rug,1287.02,2,0.2,205.11,First Class,Cash on Delivery,Carlos Mendes
ORD-109151,2023-07-04,2023-07-11,CU-10534,Jennifer Lee,Consumer,United States,Illinois,Springfield,Central,PR-0037,Office Supplies,Paper,Printer Paper Ream,232.86,2,0.0,103.48,Second Class,Debit Card,Carlos Mendes
ORD-104284,2025-02-27,2025-02-28,CU-10357,Sandra Lee,Corporate,United States,Illinois,Chicago,Central,PR-0034,Office Supplies,Paper,Premium Copy Paper,319.9,6,0.1,151.06,Standard Class,Debit Card,Nina Petrova
ORD-108753,2022-06-01,2022-06-05,CU-11649,Susan King,Home Office,United States,Texas,Houston,Central,PR-0005,Technology,Phones,Aria Smartphone,1508.62,4,0.1,226.79,Same Day,Credit Card,Alex Turner
ORD-106584,2022-08-30,2022-09-01,CU-11489,Mary King,Consumer,United States,Georgia,Atlanta,South,PR-0044,Office Supplies,Art,Marker Set,373.69,6,0.05,130.64,Second Class,Cash on Delivery,Grace Okafor
ORD-104024,2024-04-29,2024-05-02,CU-10295,Ashley Sanchez,Home Office,United States,Massachusetts,Worcester,East,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,1041.34,1,0.1,153.91,Second Class,Cash on Delivery,Daniel Kim
ORD-106283,2023-05-28,2023-05-30,CU-10638,Brian Jackson,Home Office,United States,North Carolina,Charlotte,South,PR-0002,Technology,Phones,NovaPhone S8,2851.52,4,0.05,647.34,First Class,PayPal,Daniel Kim
ORD-111919,2024-12-06,2024-12-09,CU-10952,Michael King,Corporate,United States,New Jersey,Newark,East,PR-0008,Technology,Computers,GameStation Tower,526.54,1,0.1,79.21,First Class,PayPal,Maria Silva
ORD-108981,2024-08-21,2024-08-26,CU-11593,Nancy Ramirez,Corporate,United States,New York,New York City,East,PR-0033,Furniture,Furnishings,Filing Cabinet,7547.75,7,0.0,2619.04,First Class,Debit Card,Sofia Rossi
ORD-101996,2025-09-22,2025-09-23,CU-11868,Karen Ramirez,Corporate,United States,Pennsylvania,Pittsburgh,East,PR-0024,Furniture,Tables,Standing Desk Pro,817.35,3,0.0,322.41,First Class,Cash on Delivery,Daniel Kim
ORD-106046,2025-11-26,2025-11-27,CU-10418,Emily Smith,Consumer,United States,Massachusetts,Worcester,East,PR-0003,Technology,Phones,ZenPhone Lite,5108.94,3,0.05,1336.85,Standard Class,Bank Transfer,Nina Petrova
ORD-103471,2024-05-05,2024-05-06,CU-11601,Melissa Young,Corporate,United States,Massachusetts,Worcester,East,PR-0025,Furniture,Tables,Round Meeting Table,221.24,2,0.15,60.02,Second Class,Credit Card,Ethan Wu
ORD-104934,2024-08-14,2024-08-18,CU-10896,Lisa Jackson,Consumer,United States,North Carolina,Raleigh,South,PR-0015,Technology,Accessories,Bluetooth Speaker,2225.86,2,0.15,79.59,Second Class,Cash on Delivery,Carlos Mendes
ORD-107041,2025-02-12,2025-02-16,CU-10252,Matthew Torres,Consumer,United States,North Carolina,Raleigh,South,PR-0044,Office Supplies,Art,Marker Set,86.4,3,0.1,37.18,Standard Class,Cash on Delivery,Grace Okafor
ORD-102161,2024-08-22,2024-08-23,CU-11768,James Garcia,Consumer,United States,North Carolina,Charlotte,South,PR-0012,Technology,Accessories,Mechanical Keyboard,1833.46,3,0.2,46.33,Standard Class,PayPal,Liam O'Connor
ORD-109468,2023-06-22,2023-06-26,CU-12120,Michael Brown,Consumer,United States,Illinois,Chicago,Central,PR-0031,Furniture,Furnishings,Office Rug,685.75,1,0.05,236.54,First Class,PayPal,Maria Silva
ORD-106809,2023-04-05,2023-04-10,CU-11212,Karen Johnson,Consumer,United States,Georgia,Savannah,South,PR-0015,Technology,Accessories,Bluetooth Speaker,435.23,1,0.15,28.25,Standard Class,Debit Card,Grace Okafor
ORD-109419,2022-05-22,2022-05-24,CU-11373,Linda Lopez,Consumer,United States,California,San Francisco,West,PR-0009,Technology,Computers,UltraSlim Laptop,2625.74,2,0.05,388.68,Second Class,Bank Transfer,Nina Petrova
ORD-103177,2023-08-12,2023-08-13,CU-11366,Deborah Rodriguez,Corporate,United States,California,Los Angeles,West,PR-0041,Office Supplies,Storage,Storage Box Set,202.32,4,0.0,98.51,Standard Class,Debit Card,Priya Nair
ORD-101884,2023-01-03,2023-01-04,CU-10746,Matthew Hill,Corporate,United States,California,Los Angeles,West,PR-0045,Office Supplies,Art,Highlighter Pack,135.26,2,0.0,54.13,Second Class,PayPal,Liam O'Connor
ORD-108541,2022-07-07,2022-07-14,CU-11718,Paul Jackson,Consumer,United States,Michigan,Ann Arbor,Central,PR-0026,Furniture,Tables,Glass Office Desk,803.84,1,0.15,192.16,Standard Class,Debit Card,Daniel Kim
ORD-111781,2023-04-03,2023-04-04,CU-11073,Susan Flores,Consumer,United States,Nevada,Las Vegas,West,PR-0036,Office Supplies,Paper,Sticky Notes Set,345.09,3,0.0,158.66,Standard Class,PayPal,Daniel Kim
ORD-104795,2022-10-31,2022-11-05,CU-11613,Anthony Young,Corporate,United States,Michigan,Detroit,Central,PR-0018,Technology,Copiers,ScanPro Duo,4191.52,4,0.15,390.99,Same Day,Debit Card,Grace Okafor
ORD-110095,2024-04-20,2024-04-21,CU-10377,Deborah Hernandez,Home Office,United States,Nevada,Reno,West,PR-0021,Furniture,Chairs,Executive Leather Chair,537.4,1,0.05,172.41,Standard Class,Credit Card,Ethan Wu
ORD-103679,2024-01-17,2024-01-18,CU-10826,Ashley Ramirez,Corporate,United States,Texas,Dallas,Central,PR-0031,Furniture,Furnishings,Office Rug,2645.01,5,0.1,720.51,Second Class,Debit Card,Sofia Rossi
ORD-110401,2025-01-18,2025-01-20,CU-11855,Betty Allen,Consumer,United States,New Jersey,Newark,East,PR-0044,Office Supplies,Art,Marker Set,496.24,6,0.05,209.96,Standard Class,PayPal,Daniel Kim
ORD-109661,2022-06-08,2022-06-11,CU-10822,Susan Rodriguez,Consumer,United States,North Carolina,Charlotte,South,PR-0038,Office Supplies,Binders,3-Ring Binder,337.27,3,0.05,126.8,Second Class,PayPal,Carlos Mendes
ORD-103168,2022-12-14,2022-12-17,CU-11901,John Walker,Consumer,United States,Michigan,Ann Arbor,Central,PR-0007,Technology,Computers,AirLight 13,1578.84,2,0.3,-117.11,Standard Class,Credit Card,Maria Silva
ORD-111147,2022-09-29,2022-10-06,CU-11472,George Wright,Corporate,United States,North Carolina,Raleigh,South,PR-0041,Office Supplies,Storage,Storage Box Set,69.68,7,0.1,22.16,Standard Class,Debit Card,Sofia Rossi
ORD-111824,2024-12-06,2024-12-10,CU-11724,Deborah Wright,Consumer,United States,Ohio,Columbus,Central,PR-0010,Technology,Computers,WorkStation Elite,4544.69,5,0.15,465.31,Standard Class,Credit Card,Grace Okafor
ORD-110550,2024-02-13,2024-02-14,CU-10580,Andrew Harris,Consumer,United States,Nevada,Las Vegas,West,PR-0028,Furniture,Bookcases,Corner Bookshelf,1006.7,2,0.0,273.73,Standard Class,Cash on Delivery,Sofia Rossi
ORD-109005,2022-07-06,2022-07-13,CU-10450,Lisa Lopez,Consumer,United States,Oregon,Eugene,West,PR-0026,Furniture,Tables,Glass Office Desk,2403.48,3,0.15,484.75,Standard Class,PayPal,Liam O'Connor
ORD-108171,2025-04-10,2025-04-14,CU-10461,Mark Perez,Corporate,United States,Illinois,Chicago,Central,PR-0002,Technology,Phones,NovaPhone S8,2149.16,3,0.4,-739.28,Standard Class,Debit Card,Priya Nair
ORD-104283,2025-02-24,2025-02-25,CU-10987,Amanda Martinez,Home Office,United States,Illinois,Springfield,Central,PR-0026,Furniture,Tables,Glass Office Desk,1000.8,3,0.0,288.93,Second Class,PayPal,Sofia Rossi
ORD-111028,2025-07-31,2025-08-04,CU-11797,James Wilson,Consumer,United States,Texas,Dallas,Central,PR-0038,Office Supplies,Binders,3-Ring Binder,73.41,1,0.0,32.71,Second Class,Debit Card,Priya Nair
ORD-102408,2025-06-05,2025-06-09,CU-11289,Nancy Jackson,Home Office,United States,Ohio,Cleveland,Central,PR-0002,Technology,Phones,NovaPhone S8,1202.16,1,0.15,75.16,Standard Class,Cash on Delivery,Alex Turner
ORD-102705,2023-10-23,2023-10-30,CU-10776,Steven Wilson,Corporate,United States,Pennsylvania,Philadelphia,East,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,102.33,1,0.1,41.14,Standard Class,Debit Card,Nina Petrova
ORD-100021,2022-08-03,2022-08-08,CU-10482,Edward Wilson,Consumer,United States,Michigan,Detroit,Central,PR-0039,Office Supplies,Binders,Report Cover Binder,24.63,1,0.0,9.61,Second Class,Debit Card,Nina Petrova
ORD-107933,2025-02-03,2025-02-08,CU-11647,Daniel Martin,Consumer,United States,Texas,Houston,Central,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,827.63,1,0.0,238.11,First Class,Cash on Delivery,Carlos Mendes
ORD-102863,2024-04-06,2024-04-10,CU-10089,James Hill,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0036,Office Supplies,Paper,Sticky Notes Set,19.26,4,0.2,7.14,Standard Class,PayPal,Alex Turner
ORD-110011,2022-10-23,2022-10-24,CU-10807,Sarah Lewis,Consumer,United States,Tennessee,Memphis,South,PR-0021,Furniture,Chairs,Executive Leather Chair,1890.47,4,0.1,387.1,Same Day,Debit Card,Sofia Rossi
ORD-110499,2023-08-22,2023-08-23,CU-10084,Kenneth Allen,Home Office,United States,Michigan,Detroit,Central,PR-0021,Furniture,Chairs,Executive Leather Chair,931.92,5,0.2,162.68,Standard Class,Cash on Delivery,Daniel Kim
ORD-105433,2024-01-03,2024-01-07,CU-10783,Margaret Scott,Consumer,United States,California,San Diego,West,PR-0039,Office Supplies,Binders,Report Cover Binder,390.24,4,0.1,112.4,Standard Class,Credit Card,Alex Turner
ORD-105436,2022-05-19,2022-05-26,CU-10839,Charles Davis,Consumer,United States,Florida,Tampa,South,PR-0042,Office Supplies,Storage,Desk Organizer,56.36,1,0.0,23.52,First Class,Credit Card,Liam O'Connor
ORD-101873,2022-09-12,2022-09-17,CU-10788,Mary Lopez,Consumer,United States,Nevada,Reno,West,PR-0042,Office Supplies,Storage,Desk Organizer,38.65,1,0.2,9.76,Standard Class,Bank Transfer,Ethan Wu
ORD-100191,2024-12-31,2025-01-07,CU-10044,Matthew Moore,Consumer,United States,Nevada,Reno,West,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,208.22,2,0.4,-51.37,Standard Class,Debit Card,Alex Turner
ORD-104949,2025-05-27,2025-06-03,CU-11717,Sarah Anderson,Consumer,United States,Pennsylvania,Philadelphia,East,PR-0041,Office Supplies,Storage,Storage Box Set,56.21,2,0.2,18.47,Standard Class,Debit Card,Alex Turner
ORD-108965,2025-12-10,2025-12-17,CU-10961,Betty Allen,Corporate,United States,Michigan,Ann Arbor,Central,PR-0048,Office Supplies,Labels,Shipping Label Roll,105.14,2,0.2,32.29,Same Day,Bank Transfer,Carlos Mendes
ORD-109474,2023-08-29,2023-08-30,CU-11145,Amanda Lee,Consumer,United States,New Jersey,Jersey City,East,PR-0016,Technology,Copiers,OfficeCopier 4000,4620.96,4,0.0,694.93,Standard Class,PayPal,Grace Okafor
ORD-100410,2023-09-10,2023-09-17,CU-12046,Joshua Anderson,Home Office,United States,New Jersey,Jersey City,East,PR-0007,Technology,Computers,AirLight 13,998.69,3,0.4,-122.84,Second Class,Debit Card,Nina Petrova
ORD-106486,2023-11-01,2023-11-08,CU-12076,Joshua Lee,Home Office,United States,Ohio,Columbus,Central,PR-0028,Furniture,Bookcases,Corner Bookshelf,1297.22,2,0.0,351.48,First Class,Bank Transfer,Nina Petrova
ORD-108647,2025-02-13,2025-02-14,CU-11276,Christopher Jackson,Home Office,United States,New York,New York City,East,PR-0013,Technology,Accessories,USB-C Hub,912.74,1,0.2,8.84,First Class,Credit Card,Grace Okafor
ORD-107519,2022-05-12,2022-05-18,CU-11079,Jennifer Lee,Consumer,United States,Nevada,Las Vegas,West,PR-0033,Furniture,Furnishings,Filing Cabinet,3460.74,3,0.0,922.74,Second Class,Debit Card,Priya Nair
ORD-111783,2022-05-02,2022-05-07,CU-10990,Daniel Thomas,Corporate,United States,Nevada,Las Vegas,West,PR-0019,Furniture,Chairs,ErgoChair Deluxe,620.17,1,0.2,94.32,First Class,Bank Transfer,Alex Turner
ORD-110290,2023-03-09,2023-03-12,CU-10455,Emily Jackson,Home Office,United States,Washington,Spokane,West,PR-0031,Furniture,Furnishings,Office Rug,1218.32,8,0.0,377.79,Second Class,Credit Card,Daniel Kim
